timestamp,load_weight,speed,operating_hours,ambient_temp,humidity,time_of_day,maintenance_days_since,contact_cycles,season,building_floors,usage_intensity,system_name,component_name,parameter_name,unit,parameter_value,anomaly_score,severity_level,load_level,operating_level,maintenance_status,deviation_from_baseline,deviation_percentage,environmental_stress,usage_intensity_score,composite_risk_score,hour,day_of_week,month,is_weekend,is_peak_hour,parameter_value_lag1,parameter_value_lag7,anomaly_score_lag1,anomaly_score_lag7,anomaly_score_rolling_mean_7d,anomaly_score_rolling_std_7d,anomaly_score_rolling_mean_30d,anomaly_score_rolling_std_30d,anomaly_level
2023-08-15 05:09:44.489328,61.16819300791374,0.6444936938293568,3963.651717666625,29.902669822474845,86.80065430825657,night,47,18900,summer,10,low,guidance,导轨,railDeviation,mm,0.825,0.5599201495416181,warning,light,medium,due_soon,0.625,312.5,1.1602833399538988,0.3,0.595488556688888,5,1,8,False,False,3.049,18.506,0.309886649595186,0.000987897743008921,0.5512545247723551,0.38048126802760784,0.5845124519252206,0.3814688139178476,中
2023-08-15 13:39:58.489328,440.7153824851081,1.242219451203149,4188.310503879923,32.161476319397174,71.50556648372468,afternoon,61,49932,summer,10,medium,guidance,导靴,guideShoeWear,mm,6.032,1.0,critical,medium,medium,overdue,5.532,1106.4,1.0037867940328344,0.6,0.6523328260121465,13,1,8,False,False,17.717,38.118,0.12694076293434225,0.22506837743818728,0.6631360442404626,0.3452418581148607,0.6032351674689864,0.38560964183047164,高
2023-08-15 23:58:57.489328,98.52142053791646,0.8522818555453833,4690.4386536059865,28.36386168811003,70.86330162325932,night,113,68629,summer,15,low,guidance,导靴,guideShoeWear,mm,0.991,0.0026974543710944986,normal,light,medium,overdue,0.491,98.2,0.6079687093924862,0.3,0.6402215398776284,23,1,8,False,False,0.195,3.049,0.10633458436989496,0.309886649595186,0.3861900396021081,0.43212307757728186,0.5087533083764325,0.412488342314316,低
2023-08-16 02:44:22.489328,47.54129841319028,0.8491319688865802,13266.179210553904,30.569289619458647,78.45234939154616,night,58,32833,summer,10,low,guidance,导轨,railDeviation,mm,0.022,0.27385031910319335,normal,light,old,due_soon,0.17800000000000002,89.0,1.0182376967345188,0.3,0.8429521306049016,2,2,8,False,False,0.991,0.825,0.0026974543710944986,0.5599201495416181,0.3453229209680475,0.42644447412162123,0.49638999315152516,0.4044727698522042,低
2023-08-16 08:43:08.489328,784.2225767058912,1.7009434226225868,9536.148661853644,29.79293437324946,76.59739776721777,morning,77,15610,summer,20,high,guidance,导轨,railJointGap,mm,2.017,1.0,critical,heavy,old,overdue,1.817,908.4999999999999,0.8942283815053902,1.0,0.7951757270615074,8,2,8,False,True,20.663,6.032,0.4346677317883222,1.0,0.3238999380566941,0.3519329380156647,0.514355776292348,0.39019379045143576,高
2023-08-16 11:09:00.489328,477.13714599124273,1.4819212463047768,11015.695066587296,35.50242172030269,78.79380995066734,morning,89,48130,summer,15,medium,guidance,导轨,railJointGap,mm,1.573,0.8720174357398021,critical,medium,old,overdue,1.373,686.4999999999999,1.5200874207969526,0.6,0.9077561866649028,11,2,8,False,False,18.06,0.195,0.0713824320263619,0.10633458436989496,0.4434806928275896,0.37749081399445233,0.5108011227582424,0.3912698984594625,高
2023-08-16 19:51:10.489328,542.431871829902,1.231871464631784,1890.1765245119695,30.03733590324854,75.25239226507709,evening,114,67065,summer,10,high,guidance,导靴,guideShoeWear,mm,3.934,0.980288386893716,critical,medium,new,overdue,3.434,686.8000000000001,0.8850433969517812,1.0,0.6703517217508598,19,2,8,False,True,3.564,2.017,0.412856833202781,1.0,0.574166025990302,0.34849030121301316,0.528792733115992,0.3753543341352976,高
2023-08-17 08:06:57.489328,887.6121514909125,1.8724534126735395,3210.2050117671456,31.635324440351106,78.69693606857248,morning,21,89081,summer,10,high,guidance,导靴,guideShoeWear,mm,12.921,1.0,critical,heavy,medium,recent,12.421,2484.2,1.1309558457494227,1.0,0.4824490002614921,8,3,8,False,True,1.633,3.564,0.8898734192646293,0.412856833202781,0.515873590826604,0.4273644601394406,0.49368160865200394,0.3730254466375781,高
2023-08-17 10:23:16.489328,594.8998824933458,1.2185156516630935,10805.525832159046,34.41060800292276,79.39998437519932,morning,31,29282,summer,15,medium,guidance,导靴,guideShoeWear,mm,20.715,1.0,critical,medium,old,due_soon,20.215,4043.0,1.4260604096722589,0.6,0.6882709444183491,10,3,8,False,False,0.444,10.27,0.2256616975251471,0.09241410844005009,0.5377249054253727,0.41152201604478583,0.5003323627289352,0.3665597980933927,高
2023-08-17 13:52:36.489328,331.7027354181656,1.31305731479386,2398.4878343248,32.12450229783414,78.11859243301048,afternoon,84,54838,summer,20,medium,guidance,导轨,railDeviation,mm,0.433,0.22003626433310458,normal,medium,new,overdue,0.23299999999999998,116.49999999999999,1.165415040608676,0.6,0.6977441740961067,13,3,8,False,False,1.445,1.088,0.9671497374816036,0.37062617360287203,0.6492885555929958,0.3946035503337755,0.4990696168748192,0.36519314685423837,低
